ID,Loại,Mã sản phẩm,Tên,Đã đăng,Nhãn nổi bật?,Hiển thị trong danh mục,Mô tả ngắn,Mô tả,Ngày bắt đầu giảm giá,Ngày kết thúc giảm giá,Trạng thái thuế,Lớp thuế,Còn hàng?,Kho,Số lượng tồn kho ít,Cho phép đặt trước?,Bán riêng?,Cân nặng (kg),Độ dài (cm),Độ rộng (cm),Chiều cao (cm),Cho phép đánh giá của khách hàng?,Ghi chú thanh toán,Giá khuyến mãi,Giá bán thường,Danh mục,Từ khóa,Lớp giao hàng,Hình ảnh,Giới hạn tải xuống,Ngày hết hạn tải về,Gốc,Các sản phẩm theo nhóm,Upsells,Bán chéo,URL ngoài,Nội dung nút bấm,Vị trí,Tên thuộc tính 1,Giá trị thuộc tính 1,Thuộc tính hiển thị 1,Thuộc tính toàn cục 1,Tên thuộc tính 2,Giá trị thuộc tính 2,Thuộc tính hiển thị 2,Thuộc tính toàn cục 2,Tên thuộc tính 3,Giá trị thuộc tính 3,Thuộc tính hiển thị 3,Thuộc tính toàn cục 3,Tên thuộc tính 4,Giá trị thuộc tính 4,Thuộc tính hiển thị 4,Thuộc tính toàn cục 4,Tên thuộc tính 5,Giá trị thuộc tính 5,Thuộc tính hiển thị 5,Thuộc tính toàn cục 5,Tên thuộc tính 6,Giá trị thuộc tính 6,Thuộc tính hiển thị 6,Thuộc tính toàn cục 6,Tên thuộc tính 7,Giá trị thuộc tính 7,Thuộc tính hiển thị 7,Thuộc tính toàn cục 7,Meta: _wpcc_post_url
4144,simple,,Bán Nhà Lê Đức Thọ – Ngõ Thông Thoáng – Ô Tô Qua Nhà – 40m2 – 4pn – Chỉ 3.5 Tỷ,1,0,visible,,"<p></p><div class=""description buy"">Cần tiền hạ chào 300 triệu, bán nhanh nhà tại Lê Đức Thọ – ngõ thông diện tích rộng chỉ 3.5 tỷ.\n<p>Ngõ thông tứ tung – ô tô đỗ cửa – kinh doanh – đầy đủ công năng – khách mua xách vali về ở</p>\n<p> Mô tả:</p>\n<p>+ Ô tô đỗ cửa và quay đầu cách nhà 5m.</p>\n<p>+ Nhà chủ xây tâm huyết thiết kế hiện đại.</p>\n<p>– Tầng 1: Phòng khách, bếp, vệ sinh.</p>\n<p>– Tầng 2,3: mỗi tầng 2 phòng ngủ, vệ sinh giữa.</p>\n<p>– Tầng 4: Phòng thờ, sân phơi.<br> +Sổ đỏ chính chủ, pháp lý rõ ràng, mua bán nhanh gọn.<br>+ Phong thuỷ tốt_ tụ vượng khí_ sinh tài lộc<br>+ Giá chào : 3.5 tỷ có TL<br>-LH:0919988236 Mr Trung -chuyên thổ cư<br>-Để được tư vấn và xem nhà hoàn toàn miễn phí</p></div>",,,taxable,,1,,,0,0,,,,,0,,,,Nhà mặt đất,,,"https://bds.mrlove.me/wp-content/uploads/2021/12/ban-nha-le-duc-tho-ngo-thong-thoang-600x339-1.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/ban-nha-le-duc-tho-ngo-thong-thoang.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640863444_555_ban-nha-le-duc-tho-ngo-thong-thoang.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640863445_655_ban-nha-le-duc-tho-ngo-thong-thoang.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640863445_936_ban-nha-le-duc-tho-ngo-thong-thoang.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640863445_921_ban-nha-le-duc-tho-ngo-thong-thoang.jpg",,,,,,,,,0,Ngủ,4,1,1,Diện tích,40,1,1,Giá,3500000000,1,1,Tắm,—,1,1,Hướng,Đông Bắc,1,1,Địa chỉ,"Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội, Việt Nam",1,1,Đơn vị,m²,1,1,https://houzez.mrlove.me/san-pham/ban-nha-le-duc-tho-ngo-thong-thoang-o-to-qua-nha-40m2-4pn-chi-3-5-ty
4151,simple,,"Bán Nhà Lê Đức Thọ Nam Từ Liêm Hn, 48m/5.3 Tỷ, Mặt Tiền 3.8m, Ô Tô Đỗ Cửa.",1,0,visible,,"<p></p><div class=""description buy"">+ Nhà 2 mặt thoáng, ngõ rộng đẹp cực ngắn, morning đỗ cửa, tầm tiền dễ chốt. <br>+  Nhà đẹp chủ tặng lại toàn bộ nội thất cho khách thiện trí. <br>+  Tầng 1 phòng khách, bếp, chỗ để xe. <br>+  Tầng 2,3 mỗi tầng 2 phòng, vệ sinh giữa. <br>+  Tầng 4 phòng thờ và sân phơi. <br>Phòng nào cũng có cửa sổ rất thoáng. <br>+  Sổ đỏ vuông đét, sẵn sàng giao dịch. <br>+  liên hệ: Mr Chiến 0989526260 để biết thêm thông tin.</div>",,,taxable,,1,,,0,0,,,,,0,,,,Nhà mặt đất,,,"https://bds.mrlove.me/wp-content/uploads/2021/12/ban-nha-le-duc-tho-nam-tu-liem-hn-48m53-600x339-1.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/ban-nha-le-duc-tho-nam-tu-liem-hn-48m53.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640866807_997_ban-nha-le-duc-tho-nam-tu-liem-hn-48m53.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640866807_400_ban-nha-le-duc-tho-nam-tu-liem-hn-48m53.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640866807_235_ban-nha-le-duc-tho-nam-tu-liem-hn-48m53.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640866807_565_ban-nha-le-duc-tho-nam-tu-liem-hn-48m53.jpg",,,,,,,,,0,Ngủ,4,1,1,Diện tích,48,1,1,Giá,5300000000,1,1,Tắm,—,1,1,Hướng,—,1,1,Địa chỉ,"Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội, Việt Nam",1,1,Đơn vị,m²,1,1,https://houzez.mrlove.me/san-pham/ban-nha-le-duc-tho-nam-tu-liem-hn-48m-5-3-ty-mat-tien-3-8m-o-to-do-cua
4158,simple,,"Bán Nhà Lê Đức Thọ Nam Từ Liêm, Diện Tích 38m Giá 3.85 Tỷ, 4 Tầng, Mặt Tiền 3.3m.",1,0,visible,,"<p></p><div class=""description buy"">– NHÀ ĐẸP ĐÓN TẾT, CHỈ VIỆC XÁCH VALY VỀ Ở – AN SINH ĐỈNH.<br>+ Vị trí nhà nằm ngay cổng Làng Phú Mỹ – Mỹ Đình 2,khu vực sầm uất, phát triển mạnh, tiện ích quanh nhà.<br>+ Nhà thiết kế hiện đại, đẹp mắt, trên sổ đỏ là 37.5m2 thực tế xây 40m2.<br>– Tầng 1 phòng khách + Bếp.<br>– Tầng 2,3 mỗi tầng 2 ngủ + Vệ sinh.<br>– Tầng 4 phòng thờ sân phơi.<br>+ Sổ đẹp vuông vắn nở hậu, cất két sẵn sàng giao dịch.<br>+ liên hệ:Em Chiến 0989526260 để biết thêm thông tin.</div>",,,taxable,,1,,,0,0,,,,,0,,,,Nhà mặt đất,,,"https://bds.mrlove.me/wp-content/uploads/2021/12/ban-nha-le-duc-tho-nam-tu-liem-dien-tich.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/ban-nha-le-duc-tho-nam-tu-liem-dien-tich-1.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640861225_790_ban-nha-le-duc-tho-nam-tu-liem-dien-tich.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640861225_705_ban-nha-le-duc-tho-nam-tu-liem-dien-tich.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640861225_372_ban-nha-le-duc-tho-nam-tu-liem-dien-tich.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640861225_615_ban-nha-le-duc-tho-nam-tu-liem-dien-tich.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640861225_6_ban-nha-le-duc-tho-nam-tu-liem-dien-tich.jpg",,,,,,,,,0,Ngủ,4,1,1,Diện tích,38,1,1,Giá,3850000000,1,1,Tắm,—,1,1,Hướng,—,1,1,Địa chỉ,"Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội, Việt Nam",1,1,Đơn vị,m²,1,1,https://houzez.mrlove.me/san-pham/ban-nha-le-duc-tho-nam-tu-liem-dien-tich-38m-gia-3-85-ty-4-tang-mat-tien-3-3m
4166,simple,,"Bán Nhà Lê Đức Thọ, Kinh Doanh Ccmn.",1,0,visible,,"<p></p><div class=""description buy"">Nhà nằm trên phố Lê Đức Thọ trung tâm quận Nam Từ Liêm, tiện ích không thiếu thứ gì gần bến xe, chợ, sân vận động, trường các cấp. Từ nhà ra ngõ ô tô chỉ mất 50m.<br>Nhà có diện tích 48m2, xây 5 tầng, nhà cực thoáng, có thể kinh doanh chung cư mini, nhà nghỉ …<br>– Tầng 1: để xe<br>– Tầng 2,3,4,5: mỗi tầng 2 PN Khép Kín . Full nội thất cao cấp<br>– Sổ đỏ chính chủ , vuông vắn .</div>",,,taxable,,1,,,0,0,,,,,0,,,,Nhà mặt đất,,,"https://bds.mrlove.me/wp-content/uploads/2021/12/ban-nha-le-duc-tho-kinh-doanh-ccmn-600x339-1.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/ban-nha-le-duc-tho-kinh-doanh-ccmn.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640866864_689_ban-nha-le-duc-tho-kinh-doanh-ccmn.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640866864_326_ban-nha-le-duc-tho-kinh-doanh-ccmn.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640866864_524_ban-nha-le-duc-tho-kinh-doanh-ccmn.jpg",,,,,,,,,0,Ngủ,8,1,1,Diện tích,48,1,1,Giá,6000000000,1,1,Tắm,—,1,1,Hướng,—,1,1,Địa chỉ,"Phường Phú Đô, Quận Nam Từ Liêm, Hà Nội, Việt Nam",1,1,Đơn vị,m²,1,1,https://houzez.mrlove.me/san-pham/ban-nha-le-duc-tho-kinh-doanh-ccmn
4172,simple,,"Bán Nhà Lê Đức Thọ,30m Ra Đường Ô Tô,2 Thoáng,45m2x4t,3,6 Tỷ",1,0,visible,,"<p></p><div class=""description buy"">Mô tả: \n<p>–  Vị trí: Ngõ 3 ô tô tránh, ngay trung tâm đông đúc nhất Quận Nam Từ Liêm <br>–  Vài bước ra đường lớn Lê Đức Thọ, giao Nguyễn Hoàng, Lê Quang Đạo,…. <br>–  Tiện ích ngút ngàn xung quanh: bệnh viện, Ủy ban, chợ, trường học trong bán kính 2km <br>–  Nhà 4 tầng, xây được mấy năm còn mới đẹp, chắc chắn vô cùng, đầy đủ công năng <br>–  Sổ đỏ vuông vắn, chờ giao dịch ngay và luôn  💯 Liên hệ: Mr Nghĩa 0352866600 Tư vấn và xem nhà miễn phí, nhiệt tình, tận tâm.</p></div>",,,taxable,,1,,,0,0,,,,,0,,,,Nhà mặt đất,,,"https://bds.mrlove.me/wp-content/uploads/2021/12/ban-nha-le-duc-tho30m-ra-duong-o-to2-thoang45m2x4t36.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/ban-nha-le-duc-tho30m-ra-duong-o-to2-thoang45m2x4t36-1.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640867346_658_ban-nha-le-duc-tho30m-ra-duong-o-to2-thoang45m2x4t36.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640867346_891_ban-nha-le-duc-tho30m-ra-duong-o-to2-thoang45m2x4t36.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640867346_982_ban-nha-le-duc-tho30m-ra-duong-o-to2-thoang45m2x4t36.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640867347_646_ban-nha-le-duc-tho30m-ra-duong-o-to2-thoang45m2x4t36.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640867347_390_ban-nha-le-duc-tho30m-ra-duong-o-to2-thoang45m2x4t36.jpg",,,,,,,,,0,Ngủ,4,1,1,Diện tích,45,1,1,Giá,3600000000,1,1,Tắm,—,1,1,Hướng,—,1,1,Địa chỉ,"Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội, Việt Nam",1,1,Đơn vị,m²,1,1,https://houzez.mrlove.me/san-pham/ban-nha-le-duc-tho30m-ra-duong-o-to2-thoang45m2x4t36-ty
4180,simple,,Bán Nhà Mặt Ngõ Mỹ Đình 5 Tầng – Nam Từ Liêm – 10m Ra Mặt Phố – Ô Tô Qua,1,0,visible,,"<p></p><div class=""description buy"">Mô tả:<br> Nhà 5 tầng<br>Tầng 1: Nơi để xe, bếp + WC<br>Tầng lửng: Phòng khách<br>Tầng 2, 3, 4: Phòng ngủ + WC (Tầng 3 và 4 có ban công)<br>Tầng 5: Phòng thờ, sân phơi<br>Vị trí cực đẹp gần Cơ quan Hành chính Công, gần chợ, bến xe Mỹ Đình, Bệnh viện (viện 198, Y học cổ truyền, Hồng Ngọc), gần trường các cấp (Mầm non, tiểu học, THPT); ngõ rộng, thông thoáng, xe ô tô qua lại thuận tiện.<br>Pháp lý: Sổ đỏ chính chủ.<br>Liên hệ: 0934.295.299/ 0936.392.335 để được tư vấn và xem nhà miễn phí !</div>",,,taxable,,1,,,0,0,,,,,0,,,,Nhà mặt đất,,,"https://bds.mrlove.me/wp-content/uploads/2021/12/ban-nha-mat-ngo-my-dinh-5-tang-e28093-nam.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/ban-nha-mat-ngo-my-dinh-5-tang-e28093-nam-1.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640860146_298_ban-nha-mat-ngo-my-dinh-5-tang-e28093-nam.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640860146_783_ban-nha-mat-ngo-my-dinh-5-tang-e28093-nam.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640860146_599_ban-nha-mat-ngo-my-dinh-5-tang-e28093-nam.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640860146_896_ban-nha-mat-ngo-my-dinh-5-tang-e28093-nam.jpg",,,,,,,,,0,Ngủ,—,1,1,Diện tích,40,1,1,Giá,4500000000,1,1,Tắm,—,1,1,Hướng,—,1,1,Địa chỉ,"Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội, Việt Nam",1,1,Đơn vị,m²,1,1,https://houzez.mrlove.me/san-pham/ban-nha-mat-ngo-my-dinh-5-tang-nam-tu-liem-10m-ra-mat-pho-o-to-qua
4187,simple,,Bán Nhà Mặt Phố !!! Kinh Doanh Đỉnh Cao – Mỹ Đình Nam Từ Liêm 95m2 4 Tầng Mt 6.5m 20 Tỷ,1,0,visible,,"<p></p><div class=""description buy"">Mô tả:<br>– Nhà chủ tự xây cực chắc chắn, đầy đủ tiện nghi, mua về vừa ở ngay.<br>– Vị trí Cực Đẹp, Mặt phố vỉa hè Ôtô tránh, kinh doanh đỉnh cao.<br> – Giao thông kết nối với đường, Nguyễn Hoàng, Trần Bình, Phạm Hùng, Lê Đức Thọ.<br> – Thiết kế: 4 Tầng<br> – Tầng 1 Kinh doanh + Bếp + wc<br>– Tầng 2 Phòng Khách, 2 Phòng ngủ + wc<br>– Tầng 3 3 phòng Ngủ + wc.<br>– Tầng 4: sân phơi.<br>– Giá chốt linh động<br>– Liên hệ Em Tiến để xem nhà.<br> – Miễn trung gian môi giới.</div>",,,taxable,,1,,,0,0,,,,,0,,,,Nhà mặt đất,,,"https://bds.mrlove.me/wp-content/uploads/2021/12/ban-nha-mat-pho-kinh-doanh-dinh-cao.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/ban-nha-mat-pho-kinh-doanh-dinh-cao-1.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640871846_679_ban-nha-mat-pho-kinh-doanh-dinh-cao.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640871847_397_ban-nha-mat-pho-kinh-doanh-dinh-cao.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640871847_976_ban-nha-mat-pho-kinh-doanh-dinh-cao.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640871847_486_ban-nha-mat-pho-kinh-doanh-dinh-cao.jpg",,,,,,,,,0,Ngủ,5,1,1,Diện tích,95,1,1,Giá,20000000000,1,1,Tắm,—,1,1,Hướng,—,1,1,Địa chỉ,"Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội, Việt Nam",1,1,Đơn vị,m²,1,1,https://houzez.mrlove.me/san-pham/ban-nha-mat-pho-kinh-doanh-dinh-cao-my-dinh-nam-tu-liem-95m2-4-tang-mt-6-5m-20-ty
4194,simple,,"Bán Nhà Mặt Phố Đắc Địa Nam Từ Liêm, 37m2, Mt 4.3m, Giá 5.8 Tỷ",1,0,visible,,"<p></p><div class=""description buy"">Bán gấp nhà mặt phố mặt tiền 4.3m<br>– Mặt phố thông thoáng, đường trước nhà rộng, 2 ô tô tránh nhau thoải mái.<br>– Khu vực đông dân cư, phát triển ngay sau bến xe Mỹ Đình, gần các trường ĐH lớn như Thương Mại, Sân Khấu Điện Ảnh, Quốc Gia, Sư Phạm, Ngoại Ngữ…<br>– Giao thông thuận tiện, kết nối các tuyến đường như Lê Đức Thọ, Nguyễn Hoàng, Trần Bình, Phạm Hùng, Tôn Thất Thuyết, Hồ Tùng Mậu…<br>– Khu vực đông đúc kinh doanh tuyệt đỉnh<br>– Nhà 5 tầng:<br>+ Tầng 1: Thông sàn kinh doanh, wc<br>+ Tầng lửng: Bếp<br>+ Tầng 3,4: 4 ngủ, 2 wc<br>+ Tầng 5: Phòng karaoke, sân phơi.<br> – Sổ đỏ hoa hậu. Chính chủ, sẵn sàng giao dịch<br>LH 0985597076</div>",,,taxable,,1,,,0,0,,,,,0,,,,Nhà mặt đất,,,"https://bds.mrlove.me/wp-content/uploads/2021/12/ban-nha-mat-pho-dac-dia-nam-tu-liem-37m2.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/ban-nha-mat-pho-dac-dia-nam-tu-liem-37m2-1.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640864465_294_ban-nha-mat-pho-dac-dia-nam-tu-liem-37m2.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640864465_508_ban-nha-mat-pho-dac-dia-nam-tu-liem-37m2.jpg",,,,,,,,,0,Ngủ,4,1,1,Diện tích,37,1,1,Giá,5800000000,1,1,Tắm,—,1,1,Hướng,—,1,1,Địa chỉ,"Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội, Việt Nam",1,1,Đơn vị,m²,1,1,https://houzez.mrlove.me/san-pham/ban-nha-mat-pho-dac-dia-nam-tu-liem-37m2-mt-4-3m-gia-5-8-ty
4199,simple,,"Bán Nhà Mặt Phố Mỹ Đình, Khu Vưc Kinh Doanh Sầm Uất, 99m2, Mặt Tiền 6.5 M2, 20 Tỷ",1,0,visible,,"<p></p><div class=""description buy"">Bán nhà mặt phố Mỹ Đình, khu vưc  kinh doanh sầm uất, 99m2, mặt tiền 6.5 m2, 20 tỷ <br>–  Nhà gần bến xe Mỹ Đình đi lại thuận tiện. <br>–  Khu phố mỹ đình là khu phố kinh doanh sầm uất kinh doanh mọi mặt hàng. <br>–  Nhà chủ xây cực chắc chắn, 3 thùng sơn thì khỏi bàn, mặt tiền thì khủng. <br>–  Diện tích thực tế gần 100m, giá thì khỏi bàn. \n<p>+  Tầng 1 thông sàn cầu thang cuối, wc      <br>+  Tầng 2, 3 mỗi tầng 3 phòng, wc. </p>\n<p>+  Tầng 4: Thông sàn, sân phơi.</p></div>",,,taxable,,1,,,0,0,,,,,0,,,,Nhà mặt đất,,,"https://bds.mrlove.me/wp-content/uploads/2021/12/ban-nha-mat-pho-my-dinh-khu-vuc-kinh-doanh.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/ban-nha-mat-pho-my-dinh-khu-vuc-kinh-doanh-1.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640871187_651_ban-nha-mat-pho-my-dinh-khu-vuc-kinh-doanh.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640871187_140_ban-nha-mat-pho-my-dinh-khu-vuc-kinh-doanh.jpg",,,,,,,,,0,Ngủ,6,1,1,Diện tích,99,1,1,Giá,20000000000,1,1,Tắm,—,1,1,Hướng,—,1,1,Địa chỉ,"Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội, Việt Nam",1,1,Đơn vị,m²,1,1,https://houzez.mrlove.me/san-pham/ban-nha-mat-pho-my-dinh-khu-vuc-kinh-doanh-sam-uat-99m2-mat-tien-6-5-m2-20-ty
4204,simple,,"Bán Nhà Mặt Phố Nhuyễn Trãi Mặt Tiền Khủng Kinh Doanh Đỉnh,Dt 108m2,Giá 33 Tỷ.",1,0,visible,,"<p></p><div class=""description buy"">♦️♦️MẶT PHỐ – KINH DOANH ĐỈNH – VỈA HÈ ĐÁ BÓNG – GIÁ HỢP LÝ – CHỦ THIỆN CHÍ ♦️🚗🚗 Mô tả: + Mặt phố Nguyễn Trãi đoạn đẹp, kinh doanh sầm uất mọi loại hình.DT 108m2,giá 33 tỷ, + Chủ cho thuê 1/3 nhà 24 triệu/tháng +Thiết kế: +Tầng;1 Kinh Doanh + VS +Tầng;2+3 Mỗi tầng 2 phòng. +Sổ đỏ đẹp cất két sẵn sàng giao dịch.Lh xem nhà 0912698670/0975020860.</div>",,,taxable,,1,,,0,0,,,,,0,,,,Nhà mặt đất,,,"https://bds.mrlove.me/wp-content/uploads/2021/12/ban-nha-mat-pho-nhuyen-trai-mat-tien-khung-kinh.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/ban-nha-mat-pho-nhuyen-trai-mat-tien-khung-kinh-1.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640868366_511_ban-nha-mat-pho-nhuyen-trai-mat-tien-khung-kinh.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640868366_501_ban-nha-mat-pho-nhuyen-trai-mat-tien-khung-kinh.jpg",,,,,,,,,0,Ngủ,4,1,1,Diện tích,108,1,1,Giá,3300000000,1,1,Tắm,—,1,1,Hướng,—,1,1,Địa chỉ,"Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội, Việt Nam",1,1,Đơn vị,m²,1,1,https://houzez.mrlove.me/san-pham/ban-nha-mat-pho-nhuyen-trai-mat-tien-khung-kinh-doanh-dinhdt-108m2gia-33-ty
4209,simple,,"Bán Nhà Mặt Phố Phúc Diễn Dt: 45m2, Nam Từ Liêm, Hà Nội, Giá 5,6 Tỷ",1,0,visible,,"<p></p><div class=""description buy"">Nhà thiết kế 4 tầng DT 45m, 4 tầng, MT :4,3m Kinh doanh đủ thứ, Ô tô đỗ cửa. <br>Vị trí : Gần BX , SVĐ Mỹ Đình, BV 198, ĐH Thương Mại, Trường Chuyên Nam Từ Liêm, Vô vàn tiện ích. <br>Nhà Phân lô Quân đội đẹp hết ý, 2 mặt thoáng, Tầng 1 kinh doanh    Sổ đỏ chính chủ Vuông đẹp, Sẵn sàng giao dịch. <br>Giá :5,6 Tỷ</div>",,,taxable,,1,,,0,0,,,,,0,,,,Nhà mặt đất,,,"https://bds.mrlove.me/wp-content/uploads/2021/12/ban-nha-mat-pho-phuc-dien-dt-45m2-nam-tu-600x339-1.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/ban-nha-mat-pho-phuc-dien-dt-45m2-nam-tu.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640861827_41_ban-nha-mat-pho-phuc-dien-dt-45m2-nam-tu.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640861827_46_ban-nha-mat-pho-phuc-dien-dt-45m2-nam-tu.jpg",,,,,,,,,0,Ngủ,4,1,1,Diện tích,45,1,1,Giá,5600000000,1,1,Tắm,—,1,1,Hướng,—,1,1,Địa chỉ,"Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội, Việt Nam",1,1,Đơn vị,m²,1,1,https://houzez.mrlove.me/san-pham/ban-nha-mat-pho-phuc-dien-dt-45m2-nam-tu-liem-ha-noi-gia-56-ty
4214,simple,,"Bán Nhà Mặt Phố, Vỉa Hè Siêu Rộng , Khu Vực Phát Triển Kinh Doanh Sầm Uất, 75m2, 20 Tỷ",1,0,visible,,"<p></p><div class=""description buy"">Bán nhà mặt phố,  vỉa hè siêu rộng , khu vực phát triển kinh doanh sầm uất, 75m2, 20 tỷ <br>+  Vị trí siêu đẹp, miễn bàn, kinh doanh sầm uất ngày đêm. <br>+  Vỉa hè siêu rộng. <br>+  Nhà nằm trên mặt Phố kinh doanh đỉnh. <br>+  Nhà đang cho thuê 45 triệu/ tháng. <br>+  Nhà gồm 4 ngủ to đẹp, tầng 2,3 mỗi tầng 2 ngủ to đẹp. <br>+  Sổ đẹp, nét căng nở hậu,sẵn sàng giao dịch</div>",,,taxable,,1,,,0,0,,,,,0,,,,Nhà mặt đất,,,"https://bds.mrlove.me/wp-content/uploads/2021/12/ban-nha-mat-pho-via-he-sieu-rong-khu-600x339-1.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/ban-nha-mat-pho-via-he-sieu-rong-khu.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640865726_609_ban-nha-mat-pho-via-he-sieu-rong-khu.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640865726_46_ban-nha-mat-pho-via-he-sieu-rong-khu.jpg",,,,,,,,,0,Ngủ,4,1,1,Diện tích,75,1,1,Giá,20000000000,1,1,Tắm,—,1,1,Hướng,—,1,1,Địa chỉ,"Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội, Việt Nam",1,1,Đơn vị,m²,1,1,https://houzez.mrlove.me/san-pham/ban-nha-mat-pho-via-he-sieu-rong-khu-vuc-phat-trien-kinh-doanh-sam-uat-75m2-20-ty
