ID,Loại,Mã sản phẩm,Tên,Đã đăng,Nhãn nổi bật?,Hiển thị trong danh mục,Mô tả ngắn,Mô tả,Ngày bắt đầu giảm giá,Ngày kết thúc giảm giá,Trạng thái thuế,Lớp thuế,Còn hàng?,Kho,Số lượng tồn kho ít,Cho phép đặt trước?,Bán riêng?,Cân nặng (kg),Độ dài (cm),Độ rộng (cm),Chiều cao (cm),Cho phép đánh giá của khách hàng?,Ghi chú thanh toán,Giá khuyến mãi,Giá bán thường,Danh mục,Từ khóa,Lớp giao hàng,Hình ảnh,Giới hạn tải xuống,Ngày hết hạn tải về,Gốc,Các sản phẩm theo nhóm,Upsells,Bán chéo,URL ngoài,Nội dung nút bấm,Vị trí,Tên thuộc tính 1,Giá trị thuộc tính 1,Thuộc tính hiển thị 1,Thuộc tính toàn cục 1,Tên thuộc tính 2,Giá trị thuộc tính 2,Thuộc tính hiển thị 2,Thuộc tính toàn cục 2,Tên thuộc tính 3,Giá trị thuộc tính 3,Thuộc tính hiển thị 3,Thuộc tính toàn cục 3,Tên thuộc tính 4,Giá trị thuộc tính 4,Thuộc tính hiển thị 4,Thuộc tính toàn cục 4,Tên thuộc tính 5,Giá trị thuộc tính 5,Thuộc tính hiển thị 5,Thuộc tính toàn cục 5,Tên thuộc tính 6,Giá trị thuộc tính 6,Thuộc tính hiển thị 6,Thuộc tính toàn cục 6,Tên thuộc tính 7,Giá trị thuộc tính 7,Thuộc tính hiển thị 7,Thuộc tính toàn cục 7,Meta: _wpcc_post_url
3315,simple,,"Bán Lk Kđt Tasco Xuân Phương, Phân Lô, Ô Tô, Vỉa Hè, Dt 90m, Mt6m",1,0,visible,,"<p></p><div class=""description buy"">BÁN LK KĐT TASCO XUÂN PHƯƠNG, PHÂN LÔ, Ô TÔ, VỈA HÈ, DT 90M, MT6M <br>–  Anh Tùng gửi bán căn Liền kề Khu đô thị Tasco Xuân Phương, Nam Từ Liêm <br>–  Vị trí: Nhà thuộc Khu đô thị Tasco-Văn phòng Quốc hội. Quy hoạch đồng bộ, công viên, cây xanh, đường ô tô tránh, vỉa hè. Trường học cấp 1, 2 Nam Từ Liêm, THPT Xuân Phương ngay gần nhà <br>–  Giao thông: Giao thông thuận tiện, kết nối tuyến phố huyết mạch: Trịnh Văn Bô, ĐT70, QL32, Đại lộ Thăng Long, 5phút di chuyển đến Trung tâm Mỹ Đình <br>–  Thiết kế: Nhà xây thô 4tầng, thiết kế hiện đại, đầy đủ công năng <br>–  Sổ đỏ chính chủ sẵn sàng giao dịch <br>–  Liên hệ: Vũ Hải để biết thêm thông tin</div>",,,taxable,,1,,,0,0,,,,,0,,,,Biệt thự,,,"https://bds.mrlove.me/wp-content/uploads/2021/12/ban-lk-kdt-tasco-xuan-phuong-phan-lo-o-to.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/ban-lk-kdt-tasco-xuan-phuong-phan-lo-o-to-1.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640889936_156_ban-lk-kdt-tasco-xuan-phuong-phan-lo-o-to.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640889936_537_ban-lk-kdt-tasco-xuan-phuong-phan-lo-o-to.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640889936_821_ban-lk-kdt-tasco-xuan-phuong-phan-lo-o-to.jpg",,,,,,,,,0,Ngủ,4,1,1,Diện tích,90,1,1,Giá,8200000000,1,1,Tắm,—,1,1,Hướng,—,1,1,Địa chỉ,"Phường Xuân Phương, Quận Nam Từ Liêm, Hà Nội, Việt Nam",1,1,Đơn vị,m²,1,1,https://houzez.mrlove.me/san-pham/ban-lk-kdt-tasco-xuan-phuong-phan-lo-o-to-via-he-dt-90m-mt6m
3321,simple,,"Bán Lk Khu Văn Phòng Quốc Hội Xuân Phương, Phân Lô, Ô Tô, Vỉa Hè, Dt 90m, Mt6m, Đường 17m",1,0,visible,,"<p></p><div class=""description buy"">BÁN LK KHU VĂN PHÒNG QUỐC HỘI XUÂN PHƯƠNG, PHÂN LÔ, Ô TÔ, VỈA HÈ, DT 90M, MT6M, ĐƯỜNG 17M <br>–  Anh Tùng gửi bán căn Liền kề Khu đô thị Văn phòng Quốc hội Xuân Phương, Nam Từ Liêm <br>–  Vị trí: Nhà thuộc Khu đô thị Văn phòng Quốc hội. Quy hoạch đồng bộ, công viên, cây xanh, đường ô tô tránh, vỉa hè. Trường học cấp 1, 2 Nam Từ Liêm, THPT Xuân Phương ngay gần nhà <br>–  Giao thông: Giao thông thuận tiện, kết nối tuyến phố huyết mạch: Trịnh Văn Bô, ĐT70, QL32, Đại lộ Thăng Long, 5phút di chuyển đến Trung tâm Mỹ Đình <br>–  Thiết kế: Nhà xây thô 4tầng, thiết kế hiện đại, đầy đủ công năng <br>–  Sổ đỏ chính chủ sẵn sàng giao dịch <br>–  Liên hệ: Vũ Hải để biết thêm thông tin</div>",,,taxable,,1,,,0,0,,,,,0,,,,Biệt thự,,,"https://bds.mrlove.me/wp-content/uploads/2021/12/ban-lk-khu-van-phong-quoc-hoi-xuan-phuong-phan-600x332-1.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/ban-lk-khu-van-phong-quoc-hoi-xuan-phuong-phan.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640890924_334_ban-lk-khu-van-phong-quoc-hoi-xuan-phuong-phan.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640890924_294_ban-lk-khu-van-phong-quoc-hoi-xuan-phuong-phan.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640890924_615_ban-lk-khu-van-phong-quoc-hoi-xuan-phuong-phan.jpg",,,,,,,,,0,Ngủ,4,1,1,Diện tích,90,1,1,Giá,10200000000,1,1,Tắm,—,1,1,Hướng,—,1,1,Địa chỉ,"Phường Xuân Phương, Quận Nam Từ Liêm, Hà Nội, Việt Nam",1,1,Đơn vị,m²,1,1,https://houzez.mrlove.me/san-pham/ban-lk-khu-van-phong-quoc-hoi-xuan-phuong-phan-lo-o-to-via-he-dt-90m-mt6m-duong-17m
3327,simple,,Bán Nhà – Khu Nhà Ở Quốc Hội – Xuân Phương – Đẳng Cấp Quan Chức – Nội Thất Xịn Sò – Tháng,1,0,visible,,"<p></p><div class=""description buy"">BÁN NHÀ – KHU NHÀ Ở QUỐC HỘI – XUÂN PHƯƠNG – ĐẲNG CẤP QUAN CHỨC – NỘI THẤT XỊN SÒ – THÁNG MÁY MẠ VÀNG. <br>Khu nhà ở Quốc Hội 144m2 x 6 tầng x 7.2m MT. Giá: 23.5 tỷ. <br>+  Nhà nằm trong khu nhà ở QUỐC HỘI, vị trí cực đẹp. Ô tô tránh đỗ, GARA, khu vực toàn quan chức cấp cao ở. Trước mặt là vườn hoa, tập thể dục, các hoạt động vui chơi cực thích. <br>+  Nhà mới, chất, cực đẹp. Chủ hoàn thiện toàn nội thất nhập ngoại, nhà đủ nội thất, không thiếu thứ gì. Khách mua chỉ việc ở. <br>–  Nhà rộng, có sân vườn, ánh sáng chan hòa, đầy đủ, giếng trời to đẹp. <br>+  Nhà 6 tầng kiên cố, sang, Chủ tâm huyết làm để ở, nhưng do không tiện cho công việc mà đành bán. <br>+  Hệ thống thang máy kính mạ vàng trong veo. <br>Nội thất đầy đủ: giường, tủ, bàn ghế, sofa, tivi, máy lạnh âm trần, tủ bếp, và rất nhiều thiết bị hiện đại…..Các tầng đều có ban công thoáng rộng. <br>–  T1: Bếp, phòng ăn to, Gara ô tô, sân rộng, giếng trời, tiểu cảnh, WC. <br>–  T2: Phòng khách, 01 phòng ngủ rộng + WC. <br>–  T3: 02 phòng ngủ + 2 WC ( Trong đó 01 phòng Matster rộng) <br>–  T4: 02 phòng ngủ + 02 WC. Tủ thay đồ riêng. <br>–  T5: 01 phòng thờ + 01 phòng kho + Sân giặt, sân phơi. <br>–  T6: Tum + Vườn rau + Vườn Nho thông minh. Chủ đầu tư 400 triệu nên rất hiện đại không mấy gia đình tại Miền Bắc có. <br>–          Hệ thống tưới rau, hoa quả từng loại nước có cả hệ thống tưới phân tự động luôn. <br>+  Sổ đỏ phân lô, vuông xịn, chính chủ</div>",,,taxable,,1,,,0,0,,,,,0,,,,Biệt thự,,,"https://bds.mrlove.me/wp-content/uploads/2021/12/ban-nha-e28093-khu-nha-o-quoc-hoi-e28093-xuan-600x332-1.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/ban-nha-e28093-khu-nha-o-quoc-hoi-e28093-xuan.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640892845_455_ban-nha-e28093-khu-nha-o-quoc-hoi-e28093-xuan.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640892846_678_ban-nha-e28093-khu-nha-o-quoc-hoi-e28093-xuan.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640892846_886_ban-nha-e28093-khu-nha-o-quoc-hoi-e28093-xuan.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640892846_200_ban-nha-e28093-khu-nha-o-quoc-hoi-e28093-xuan.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640892846_898_ban-nha-e28093-khu-nha-o-quoc-hoi-e28093-xuan.jpg",,,,,,,,,0,Ngủ,5,1,1,Diện tích,144,1,1,Giá,23500000000,1,1,Tắm,—,1,1,Hướng,—,1,1,Địa chỉ,"Phường Xuân Phương, Quận Nam Từ Liêm, Hà Nội, Việt Nam",1,1,Đơn vị,m²,1,1,https://houzez.mrlove.me/san-pham/ban-nha-khu-nha-o-quoc-hoi-xuan-phuong-dang-cap-quan-chuc-noi-that-xin-so-thang
3335,simple,,"Bán Nhà 4 Tầng 121m2 Ở Phố Lưu Hữu Phước – Nam Từ Liêm – Giá 18,3 Tỷ",1,0,visible,,"<p></p><div class=""description buy"">Nhà Biệt Thự Thương Gia <br>–  Khu Vip Lưu Hữu Phước – Kinh doanh Bất kể mọi hình thức –      Nhà cách phố 1 nhà – mặt ngõ to như phố – đường ô tô tránh xe đỗ ngày đêm – vỉa hè rộng      Trường liên cấp Việt Úc ngay nhà – cách Trường Đại học Liên Việt 50m -Đối diện là tòa Chung cư An Lạc       Phố Lưu Hữu Phước kết nối Lê Đức Thọ và Nguyễn Cơ Thạch – Nằm giữa 2 phố Hàm Nghi và Nguyễn Cơ Thạch nên được hưởng trọn vẹn tiện ích của khu Mỹ Đình 1      Diện tích 121m2 Nhà có diện tích xây dựng 65m2 còn lại là để làm sân trước sân sau      Thiết kế      T1 : Sân trước làm gara ô tô lắp kính che mưa + Phòng khách + phòng ăn + giếng trời + wc      T2 :Phòng tắm Mater , thay đồ + Sân phơi + phòng ngủ to + wc     T3 : 2 phòng ngủ + wc     T4 : Phòng thờ + kho      Sổ nở hậu chỉ chờ chủ mới sang tên      Giá 18,3 tỷ ( có thương lượng )</div>",,,taxable,,1,,,0,0,,,,,0,,,,Biệt thự,,,"https://bds.mrlove.me/wp-content/uploads/2021/12/ban-nha-4-tang-121m2-o-pho-luu-huu-phuoc-600x339-1.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/ban-nha-4-tang-121m2-o-pho-luu-huu-phuoc.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640890023_344_ban-nha-4-tang-121m2-o-pho-luu-huu-phuoc.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640890024_69_ban-nha-4-tang-121m2-o-pho-luu-huu-phuoc.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640890024_513_ban-nha-4-tang-121m2-o-pho-luu-huu-phuoc.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640890024_5_ban-nha-4-tang-121m2-o-pho-luu-huu-phuoc.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640890024_240_ban-nha-4-tang-121m2-o-pho-luu-huu-phuoc.jpg",,,,,,,,,0,Ngủ,3,1,1,Diện tích,121,1,1,Giá,18300000000,1,1,Tắm,—,1,1,Hướng,—,1,1,Địa chỉ,"Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội, Việt Nam",1,1,Đơn vị,m²,1,1,https://houzez.mrlove.me/san-pham/ban-nha-4-tang-121m2-o-pho-luu-huu-phuoc-nam-tu-liem-gia-183-ty
3343,simple,,Bán Nhà Biệt Thự Nam Từ Liêm Mễ Trì Đồng Me 100m X 6t X Mt 7m Giá Chào 18 Tỉ,1,0,visible,,"<p></p><div class=""description buy"">– Chủ nhà tự tay xây dựng, thiết kế tỉ mỉ từng chi tiết theo phong cách tân cổ điển. <br>–  Nhà có tầng hầm để 2 xe ô tô. <br>–  Nhà ngay sát đường qui hoạch chạy từ Vũ Quỳnh, Mế trì, Đồng Me, Đỗ Đức Dục ra khách sạn JW Marriott đến Đại Lộ Thăng Long. \n<p>–  Nhà chắc chắn có giá trị tăng cao khi con đường hoàn thành. <br>–  Nhà có giếng trời nên luôn thoáng, sáng. <br>–  Sổ đỏ vuông vắn, pháp lý siêu sạch, chờ giao dịch. <br>–  Liên hệ Mr TRUNG để được tư vấn và gặp trực tiếp chủ nhà. <br>–  Chuyên Biệt Thự – Liền Kề – Nhà đất thổ cư toàn TP HN.</p></div>",,,taxable,,1,,,0,0,,,,,0,,,,Biệt thự,,,"https://bds.mrlove.me/wp-content/uploads/2021/12/ban-nha-biet-thu-nam-tu-liem-me-tri-dong-600x332-1.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/ban-nha-biet-thu-nam-tu-liem-me-tri-dong.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640894824_821_ban-nha-biet-thu-nam-tu-liem-me-tri-dong.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640894824_82_ban-nha-biet-thu-nam-tu-liem-me-tri-dong.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640894824_975_ban-nha-biet-thu-nam-tu-liem-me-tri-dong.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640894824_765_ban-nha-biet-thu-nam-tu-liem-me-tri-dong.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640894824_259_ban-nha-biet-thu-nam-tu-liem-me-tri-dong.jpg",,,,,,,,,0,Ngủ,5,1,1,Diện tích,100,1,1,Giá,18000000000,1,1,Tắm,—,1,1,Hướng,—,1,1,Địa chỉ,"Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội, 0914663166, Việt Nam",1,1,Đơn vị,m²,1,1,https://houzez.mrlove.me/san-pham/ban-nha-biet-thu-nam-tu-liem-me-tri-dong-me-100m-x-6t-x-mt-7m-gia-chao-18-ti
3351,simple,,"Bán Nhà Biệt Thự Nguyễn Cơ Thạch, Lô Góc, 180m2 X 4 Tầng X 34 Tỷ. Mặt Tiền 12m",1,0,visible,,"<p></p><div class=""description buy"">+ Cần bán nhà Biệt thự đẳng cấp phố Nguyễn Cơ Thạch, Nam Từ Liêm. <br>+  Diện tích 180m2 x 4 tầng. Nhà 4 tầng còn rất kiên cố. Lô góc 3 mặt ngõ oto nên siêu thoáng. Mặt tiền rộng 9m <br>+  Vị trí không phải nói nhiều, khu vực nhiều biệt thự đẳng cấp được nhiều đại gia lựa chọn. <br>+  Biệt thự lô góc siêu kinh điển thể hiện đẳng cấp Đại gia. <br>+  Là 1 trong những nhà lô góc đẹp nhất Khu Biệt thự. <br>+  Chủ nhà doanh nhân thành đạt bán mua nhà to hơn. <br>+  Thiết kế cực hợp lý thể hiện đẳng cấp. <br>+  Pháp lý sạch – Sổ đỏ cất két sẵn sàng giao dịch luôn trong ngày. \n<p>+  Giá 34 tỷ có thương lượng cho khách thiện chí mua nhà. <br>+  Có hỗ trợ vay vốn ngân hàng đến 70% nếu khách có nhu cầu: Thủ tục cực nhanh gọn, giải ngân dễ dàng. <br>* **Cam kết không mất bất cứ 1 khoản phí nào, hoàn toàn làm việc trực tiếp với chủ nhà. <br>+  Liên hệ em Sơn_ chuyên thổ cư Cầu Giấy, Tây Hồ, Từ Liêm (call, sms, zalo, viber) để được dẫn xem nhà gặp chủ.</p></div>",,,taxable,,1,,,0,0,,,,,0,,,,Biệt thự,,,"https://bds.mrlove.me/wp-content/uploads/2021/12/ban-nha-biet-thu-nguyen-co-thach-lo-goc-180m2-600x332-1.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/ban-nha-biet-thu-nguyen-co-thach-lo-goc-180m2.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640893744_579_ban-nha-biet-thu-nguyen-co-thach-lo-goc-180m2.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640893745_864_ban-nha-biet-thu-nguyen-co-thach-lo-goc-180m2.jpg",,,,,,,,,0,Ngủ,4,1,1,Diện tích,180,1,1,Giá,34000000000,1,1,Tắm,—,1,1,Hướng,—,1,1,Địa chỉ,"Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội, Việt Nam",1,1,Đơn vị,m²,1,1,https://houzez.mrlove.me/san-pham/ban-nha-biet-thu-nguyen-co-thach-lo-goc-180m2-x-4-tang-x-34-ty-mat-tien-12m
3356,simple,,Bấn Nhà Btlk Lưu Hữu Phước 68m2 X 4 Tầng Giá 16.8 Tỷ,1,0,visible,,"<p></p><div class=""description buy"">Chủ nhà cần bán căn nhà mặt ngõ ô tô tránh, kinh doanh phố Lưu Hữu Phước, Mỹ Đình, Từ Liêm, Hà Nội. <br>Diện tích: 68m2 x 4 tầng x mt 6.8m. Giá 16.8 tỷ có thương lượng  Vị trí nhà nằm trong quần thể khu đô thị mới Mỹ Đình – Hàm Nghi, bao gồm: Trung tâm thương mại, Chung cư cao cấp, Biệt thự cao cấp, Tòa văn phòng…… Gần các trường học trong nước và Quốc tế…. <br>Thiết kế nhà hiện đại, sang trọng phù hợp cho thuê làm văn phòng Công ty, Phòng khám, Spa…Công năng đầy đủ, tiện ích. Nội thất đầy đủ, cao cấp, Thang máy nhập khẩu, Điều hòa âm trần…. <br>Sổ đỏ chính chủ, vuông vắn, sẵn sang giao dịch</div>",,,taxable,,1,,,0,0,,,,,0,,,,Biệt thự,,,"https://bds.mrlove.me/wp-content/uploads/2021/12/ban-nha-btlk-luu-huu-phuoc-68m2-x-4-tang.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/ban-nha-btlk-luu-huu-phuoc-68m2-x-4-tang-1.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640891225_566_ban-nha-btlk-luu-huu-phuoc-68m2-x-4-tang.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640891225_821_ban-nha-btlk-luu-huu-phuoc-68m2-x-4-tang.jpg",,,,,,,,,0,Ngủ,4,1,1,Diện tích,68,1,1,Giá,16800000000,1,1,Tắm,—,1,1,Hướng,—,1,1,Địa chỉ,"Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội, Việt Nam",1,1,Đơn vị,m²,1,1,https://houzez.mrlove.me/san-pham/ban-nha-btlk-luu-huu-phuoc-68m2-x-4-tang-gia-16-8-ty
3361,simple,,"Bán Nhà Cầu Diễn,Lô Góc,Gần Phố, Nhà Đẹp Ở Luôn, Kv Phát Triển Mạnh,38m2-3 Tỷ",1,0,visible,,"<p></p><div class=""description buy"">Mô tả: <br>–  Vị trí: Năm trung tâm Cầu Diễn, giao thông thuận tiện, mấy bước ra QL 32, gần ga tàu điện, chợ và trường ĐH <br>–  Tiện ích ngút ngàn, khu vực đang phát triển mạnh,cơ sở hạ tầng đồng bộ. <br>–  Thiết kế hiện đại, nội thất xịn sò, cửa và cầu thang gỗ lim, thiết bị vệ sinh hàng hiệu. <br>–  Gồm 1 phòng khách, 1 bếp, 3 phòng ngủ khép kín rộng rãi <br>–  Sổ đỏ chính chủ vuông đẹp, sãn sàng giao dịch  💯 Liên hệ: Mr Nghĩa 0352866600 để đi xem nhà ngay, hỗ trợ tư vấn nhiệt tình, tận tâm đến lúc công chứng sang tên sổ đỏ.</div>",,,taxable,,1,,,0,0,,,,,0,,,,Biệt thự,,,"https://bds.mrlove.me/wp-content/uploads/2021/12/ban-nha-cau-dienlo-gocgan-pho-nha-dep-o-luon.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/ban-nha-cau-dienlo-gocgan-pho-nha-dep-o-luon-1.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640894464_464_ban-nha-cau-dienlo-gocgan-pho-nha-dep-o-luon.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640894464_727_ban-nha-cau-dienlo-gocgan-pho-nha-dep-o-luon.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640894464_467_ban-nha-cau-dienlo-gocgan-pho-nha-dep-o-luon.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640894464_998_ban-nha-cau-dienlo-gocgan-pho-nha-dep-o-luon.jpg",,,,,,,,,0,Ngủ,3,1,1,Diện tích,38,1,1,Giá,3080000000,1,1,Tắm,—,1,1,Hướng,—,1,1,Địa chỉ,"Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội, Việt Nam",1,1,Đơn vị,m²,1,1,https://houzez.mrlove.me/san-pham/ban-nha-cau-dienlo-gocgan-pho-nha-dep-o-luon-kv-phat-trien-manh38m2-3-ty
3368,simple,,"Bán Nhà Kđt Nam Thắng, Phùng Khoang: Vỉa Hè, Phân Lô Ôtô Tránh, Nhà Đẹp, 80m2x4t, Mt 5m",1,0,visible,,"<p></p><div class=""description buy"">+ Nhà nằm trong khu đô thị liền kề Nam Thắng – Phùng Khoang rất đẳng cấp. Phân lô bàn cờ, Ôtô tránh, thông tứ tung. Ở cũng thích mà kinh doanh cũng tuyệt vời vì có vỉa hè rộng, mặt tiền đẹp. <br>+  Cả khu đồng bộ các căn Liền kề đẹp, xe tải to đỗ tận cửa chở hàng. Nhà chủ mua thô và tự tay hoàn thiện nên vô cùng tâm huyết. <br>+  Thiết kế: <br>–  Tầng 1: Kinh doanh sầm uất. <br>–  Tầng 2, 3: Mỗi tầng 2 phòng ngủ, WC khép kín. <br>–  Tầng 4: Phòng thờ, sân phơi + Phòng tắm xông hơi mat-xa thư giãn. <br>+  Sổ đỏ vuông đét, sẵn sàng giao dịch. Chủ thiện chí bán nhanh để đầu tư làm ăn. <br>Liên hệ: Vinh Quang để được tư vấn + xem nhà hoàn toàn miễn phí. <br>Chuyên cung cấp nhà thổ cư các phân khúc từ 1 đến 50, bán hàng tận tâm, đặt đạo đức lên hàng đầu.</div>",,,taxable,,1,,,0,0,,,,,0,,,,Biệt thự,,,"https://bds.mrlove.me/wp-content/uploads/2021/12/ban-nha-kdt-nam-thang-phung-khoang-via-he-phan-600x332-1.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/ban-nha-kdt-nam-thang-phung-khoang-via-he-phan.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640890628_575_ban-nha-kdt-nam-thang-phung-khoang-via-he-phan.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640890628_609_ban-nha-kdt-nam-thang-phung-khoang-via-he-phan.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640890628_753_ban-nha-kdt-nam-thang-phung-khoang-via-he-phan.jpg",,,,,,,,,0,Ngủ,4,1,1,Diện tích,80,1,1,Giá,14800000000,1,1,Tắm,—,1,1,Hướng,—,1,1,Địa chỉ,"Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội, Việt Nam",1,1,Đơn vị,m²,1,1,https://houzez.mrlove.me/san-pham/ban-nha-kdt-nam-thang-phung-khoang-via-he-phan-lo-oto-tranh-nha-dep-80m2x4t-mt-5m
3374,simple,,"Bán Nhà Kđt Nam Thắng, Phùng Khoang: Vỉa Hè, Phân Lô Ôtô,Kd, 80m2x4t, Mt 5m-0975642942",1,0,visible,,"<p></p><div class=""description buy"">+ Nhà nằm trong khu đô thị liền kề Nam Thắng – Phùng Khoang rất đẳng cấp. Phân lô bàn cờ, Ôtô tránh, thông tứ tung. Ở cũng thích mà kinh doanh cũng tuyệt vời vì có vỉa hè rộng, mặt tiền đẹp. <br>+  Cả khu đồng bộ các căn Liền kề đẹp, xe tải to đỗ tận cửa chở hàng. Nhà chủ mua thô và tự tay hoàn thiện nên vô cùng tâm huyết. <br>+  Thiết kế: <br>–  Tầng 1: Kinh doanh sầm uất. <br>–  Tầng 2, 3: Mỗi tầng 2 phòng ngủ, WC khép kín. <br>–  Tầng 4: Phòng thờ, sân phơi + Phòng tắm xông hơi mat-xa thư giãn. <br>+  Sổ đỏ vuông đét, sẵn sàng giao dịch. Chủ thiện chí bán nhanh để đầu tư làm ăn. <br>Liên hệ: Vinh Quang – 0975642942 để được tư vấn + xem nhà hoàn toàn miễn phí. <br>Chuyên cung cấp nhà thổ cư các phân khúc từ 1 đến 50, bán hàng tận tâm, đặt đạo đức lên hàng đầu.</div>",,,taxable,,1,,,0,0,,,,,0,,,,Biệt thự,,,"https://bds.mrlove.me/wp-content/uploads/2021/12/1640893684_566_ban-nha-kdt-nam-thang-phung-khoang-via-he-phan-600x339-1.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640893684_566_ban-nha-kdt-nam-thang-phung-khoang-via-he-phan.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640893684_562_ban-nha-kdt-nam-thang-phung-khoang-via-he-phan.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640893684_768_ban-nha-kdt-nam-thang-phung-khoang-via-he-phan.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640893685_870_ban-nha-kdt-nam-thang-phung-khoang-via-he-phan.jpg",,,,,,,,,0,Ngủ,4,1,1,Diện tích,80,1,1,Giá,14800000000,1,1,Tắm,—,1,1,Hướng,—,1,1,Địa chỉ,"Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội, Việt Nam",1,1,Đơn vị,m²,1,1,https://houzez.mrlove.me/san-pham/ban-nha-kdt-nam-thang-phung-khoang-via-he-phan-lo-otokd-80m2x4t-mt-5m-0975642942
